Population,Mean_1,Mean_2,Mean_3,Mean_4,Variance_1,Variance_2,Variance_3,Variance_4,Skewness_1,Skewness_2,Skewness_3,Skewness_4,AQI
75333,8.7546,5.8751,7792.9,255.69,644.56,290.89,1.46E+09,8.82E+05,7.3302,6.9226,10.098,8.2424,79
75667,8.7535,5.8594,7759.3,255.61,643.93,287.56,1.43E+09,8.82E+05,7.3392,6.9081,10.082,8.2544,77
76000,8.7521,5.8435,7734.5,255.51,643.13,284.2,1.40E+09,8.81E+05,7.3479,6.8946,10.067,8.2669,76
76417,8.7503,5.8277,7717.8,255.41,642.16,280.84,1.38E+09,8.81E+05,7.3562,6.8822,10.052,8.2798,75
76833,8.7482,5.8119,7708.4,255.31,641.02,277.48,1.36E+09,8.81E+05,7.3641,6.8709,10.038,8.293,74
77250,8.7458,5.7961,7705.5,255.19,639.73,274.14,1.35E+09,8.80E+05,7.3715,6.8608,10.023,8.3065,73
77667,8.7431,5.7804,7708.8,255.07,638.29,270.82,1.34E+09,8.79E+05,7.3784,6.8521,10.01,8.3202,73
78083,8.74,5.7649,7717.8,254.94,636.71,267.55,1.34E+09,8.78E+05,7.3848,6.8447,9.9972,8.334,73
78500,8.7365,5.7497,7732.6,254.81,635.01,264.35,1.34E+09,8.77E+05,7.3906,6.8388,9.9859,8.3477,73
78917,8.7328,5.7349,7753.4,254.67,633.19,261.23,1.34E+09,8.76E+05,7.3958,6.8343,9.9763,8.3614,74
79333,8.7288,5.7207,7780.7,254.52,631.27,258.23,1.35E+09,8.75E+05,7.4003,6.8312,9.9686,8.3747,75
79750,8.7245,5.7071,7815.3,254.36,629.27,255.38,1.36E+09,8.73E+05,7.4042,6.8296,9.9636,8.3877,76
80167,8.72,5.6945,7857.9,254.21,627.2,252.69,1.38E+09,8.72E+05,7.4075,6.8293,9.9615,8.4001,77
80583,8.7152,5.6829,7908.9,254.04,625.08,250.21,1.41E+09,8.70E+05,7.4101,6.8304,9.9631,8.4119,79
81000,8.7103,5.6724,7968.3,253.88,622.92,247.94,1.44E+09,8.68E+05,7.4121,6.8328,9.9687,8.4229,80
81333,8.7052,5.6631,8035,253.71,620.73,245.9,1.47E+09,8.66E+05,7.4134,6.8363,9.9788,8.4332,81
81667,8.7,5.655,8107.6,253.54,618.53,244.1,1.51E+09,8.64E+05,7.4141,6.8408,9.9933,8.4426,83
82000,8.6946,5.6482,8184.4,253.37,616.34,242.54,1.56E+09,8.62E+05,7.4142,6.8462,10.012,8.4511,84
82333,8.6893,5.6425,8264,253.21,614.16,241.21,1.61E+09,8.60E+05,7.4137,6.8523,10.035,8.4587,85
82667,8.6838,5.638,8345.6,253.04,612.02,240.11,1.66E+09,8.58E+05,7.4126,6.859,10.062,8.4655,85
83000,8.6784,5.6345,8429,252.87,609.92,239.22,1.71E+09,8.56E+05,7.4109,6.8662,10.092,8.4713,85
83333,8.6729,5.6322,8514.4,252.71,607.89,238.54,1.77E+09,8.54E+05,7.4087,6.8736,10.124,8.4763,85
83667,8.6674,5.6309,8602.1,252.55,605.93,238.06,1.83E+09,8.52E+05,7.406,6.8812,10.159,8.4803,85
84000,8.662,5.6305,8692.6,252.39,604.07,237.77,1.89E+09,8.50E+05,7.4027,6.8887,10.195,8.4834,84
84333,8.6568,5.6312,8786.3,252.24,602.33,237.67,1.95E+09,8.48E+05,7.3989,6.8962,10.232,8.4855,84
84667,8.6516,5.6329,8883.5,252.1,600.71,237.76,2.02E+09,8.47E+05,7.3946,6.9034,10.27,8.4866,83
85000,8.6467,5.6356,8984.2,251.97,599.23,238.03,2.09E+09,8.45E+05,7.3899,6.9103,10.309,8.4866,83
85417,8.6421,5.6393,9088.3,251.86,597.9,238.47,2.15E+09,8.43E+05,7.3847,6.9168,10.349,8.4854,82
85833,8.6377,5.6439,9195.7,251.75,596.74,239.09,2.22E+09,8.42E+05,7.379,6.9227,10.389,8.483,82
86250,8.6338,5.6493,9305.8,251.67,595.76,239.86,2.29E+09,8.40E+05,7.373,6.928,10.43,8.4795,82
86667,8.6303,5.6557,9418,251.6,594.97,240.8,2.36E+09,8.39E+05,7.3665,6.9326,10.47,8.4748,82
87083,8.6273,5.6629,9531.7,251.55,594.37,241.87,2.43E+09,8.38E+05,7.3596,6.9363,10.511,8.469,82
87500,8.6248,5.6708,9645.6,251.52,593.98,243.09,2.50E+09,8.38E+05,7.3524,6.9392,10.551,8.4622,83
87917,8.6229,5.6794,9758.9,251.51,593.78,244.43,2.57E+09,8.37E+05,7.3448,6.9412,10.591,8.4545,84
88333,8.6216,5.6887,9870,251.53,593.8,245.89,2.63E+09,8.37E+05,7.337,6.9421,10.63,8.446,85
88750,8.6209,5.6985,9977.8,251.56,594.01,247.44,2.69E+09,8.37E+05,7.3289,6.9421,10.667,8.4367,86
89167,8.6208,5.7088,10081,251.62,594.44,249.09,2.75E+09,8.37E+05,7.3207,6.941,10.703,8.4267,87
89583,8.6214,5.7195,10178,251.7,595.06,250.82,2.80E+09,8.37E+05,7.3123,6.939,10.736,8.4161,89
90000,8.6226,5.7305,10268,251.8,595.88,252.62,2.85E+09,8.38E+05,7.3039,6.9361,10.767,8.4049,90
90417,8.6245,5.7418,10350,251.91,596.89,254.49,2.89E+09,8.38E+05,7.2955,6.9324,10.793,8.3932,91
90833,8.6269,5.7533,10425,252.05,598.07,256.4,2.93E+09,8.39E+05,7.2872,6.9279,10.815,8.3809,91
91250,8.63,5.765,10491,252.21,599.42,258.35,2.96E+09,8.40E+05,7.279,6.9227,10.83,8.3682,92
91667,8.6336,5.7768,10548,252.38,600.93,260.34,2.99E+09,8.42E+05,7.271,6.917,10.837,8.355,92
92083,8.6378,5.7887,10598,252.57,602.58,262.34,3.01E+09,8.43E+05,7.2632,6.9108,10.834,8.3415,92
92500,8.6425,5.8006,10639,252.78,604.36,264.37,3.02E+09,8.45E+05,7.2557,6.9042,10.821,8.3276,92
92917,8.6476,5.8123,10671,252.99,606.24,266.4,3.03E+09,8.47E+05,7.2485,6.8973,10.796,8.3134,92
93333,8.6532,5.824,10695,253.21,608.22,268.42,3.03E+09,8.49E+05,7.2418,6.8903,10.761,8.2992,91
93750,8.659,5.8355,10711,253.44,610.28,270.43,3.03E+09,8.50E+05,7.2355,6.8832,10.718,8.2849,91
94167,8.6652,5.8467,10718,253.67,612.41,272.41,3.02E+09,8.53E+05,7.2298,6.8762,10.668,8.2708,90
94583,8.6715,5.8576,10716,253.9,614.58,274.36,3.00E+09,8.55E+05,7.2246,6.8692,10.614,8.2571,89
95000,8.678,5.8681,10705,254.13,616.78,276.27,2.98E+09,8.57E+05,7.2201,6.8624,10.559,8.2438,89
95417,8.6845,5.8781,10685,254.36,619,278.11,2.95E+09,8.59E+05,7.2163,6.8559,10.501,8.2311,88
95833,8.6911,5.8875,10656,254.58,621.22,279.87,2.92E+09,8.61E+05,7.2133,6.8498,10.444,8.2192,88
96250,8.6976,5.8963,10618,254.79,623.43,281.56,2.88E+09,8.63E+05,7.2112,6.844,10.386,8.2082,88
96667,8.704,5.9043,10571,254.99,625.62,283.14,2.83E+09,8.65E+05,7.2099,6.8387,10.327,8.1983,88
97083,8.7103,5.9115,10516,255.19,627.76,284.6,2.79E+09,8.67E+05,7.2095,6.834,10.267,8.1895,88
97500,8.7165,5.9179,10451,255.37,629.86,285.94,2.73E+09,8.69E+05,7.21,6.8298,10.206,8.1819,88
97917,8.7225,5.9233,10379,255.54,631.89,287.14,2.68E+09,8.71E+05,7.2115,6.8262,10.143,8.1755,89
98333,8.7283,5.9278,10298,255.7,633.84,288.19,2.62E+09,8.73E+05,7.2138,6.8232,10.079,8.1704,90
98750,8.7338,5.9312,10210,255.84,635.7,289.08,2.55E+09,8.75E+05,7.217,6.8208,10.013,8.1667,91
99167,8.7391,5.9337,10114,255.97,637.46,289.8,2.48E+09,8.77E+05,7.221,6.819,9.9448,8.1644,91
99583,8.7441,5.935,10011,256.09,639.09,290.35,2.41E+09,8.79E+05,7.2257,6.8179,9.8752,8.1634,92
1.00E+05,8.7488,5.9353,9902.2,256.19,640.58,290.72,2.34E+09,8.80E+05,7.2312,6.8172,9.8043,8.1638,93
1.00E+05,8.7531,5.9345,9787.6,256.28,641.93,290.9,2.27E+09,8.82E+05,7.2375,6.8172,9.7323,8.1655,93
1.01E+05,8.757,5.9326,9667.9,256.35,643.12,290.9,2.19E+09,8.83E+05,7.2443,6.8175,9.6602,8.1684,94
1.01E+05,8.7604,5.9297,9543.7,256.4,644.15,290.71,2.12E+09,8.84E+05,7.2518,6.8184,9.589,8.1725,94
1.01E+05,8.7634,5.9257,9415.9,256.44,645,290.32,2.04E+09,8.85E+05,7.2599,6.8196,9.5201,8.1777,94
1.02E+05,8.766,5.9207,9285.1,256.46,645.67,289.74,1.96E+09,8.86E+05,7.2684,6.8212,9.4557,8.1838,94
1.02E+05,8.768,5.9147,9152.2,256.46,646.15,288.98,1.89E+09,8.87E+05,7.2773,6.8231,9.398,8.1908,94
1.02E+05,8.7695,5.9078,9018.3,256.46,646.45,288.03,1.81E+09,8.87E+05,7.2864,6.8252,9.35,8.1986,93
1.03E+05,8.7706,5.9,8884.2,256.43,646.55,286.91,1.74E+09,8.87E+05,7.2958,6.8276,9.3144,8.2069,93
1.03E+05,8.7712,5.8914,8751,256.4,646.47,285.61,1.67E+09,8.88E+05,7.3052,6.8301,9.294,8.2159,92
1.03E+05,8.7713,5.8821,8619.8,256.35,646.19,284.15,1.60E+09,8.88E+05,7.3146,6.8328,9.2907,8.2253,92
1.04E+05,8.7709,5.872,8491.6,256.29,645.72,282.54,1.53E+09,8.87E+05,7.3239,6.8356,9.3054,8.2352,91
1.04E+05,8.7701,5.8614,8367.5,256.21,645.07,280.79,1.47E+09,8.87E+05,7.3329,6.8384,9.3377,8.2456,91
1.04E+05,8.7688,5.8503,8248.3,256.13,644.22,278.93,1.42E+09,8.87E+05,7.3415,6.8414,9.3863,8.2564,90
1.05E+05,8.7671,5.8387,8134.9,256.03,643.19,276.95,1.36E+09,8.86E+05,7.3498,6.8444,9.4487,8.2677,90
1.05E+05,8.7649,5.8268,8028,255.93,641.98,274.88,1.32E+09,8.85E+05,7.3575,6.8474,9.5221,8.2794,90
1.06E+05,8.7623,5.8146,7928.4,255.81,640.61,272.74,1.28E+09,8.84E+05,7.3648,6.8505,9.6037,8.2914,90
1.06E+05,8.7593,5.8021,7836.5,255.68,639.08,270.53,1.24E+09,8.83E+05,7.3715,6.8536,9.6909,8.3039,90
1.07E+05,8.7559,5.7896,7752.9,255.54,637.4,268.29,1.21E+09,8.82E+05,7.3776,6.8568,9.7813,8.3166,90
1.07E+05,8.752,5.7771,7678.2,255.4,635.6,266.02,1.19E+09,8.80E+05,7.383,6.86,9.8733,8.3296,90
1.07E+05,8.7478,5.7647,7612.7,255.24,633.69,263.74,1.17E+09,8.79E+05,7.3879,6.8633,9.9654,8.3426,90
1.08E+05,8.7432,5.7524,7556.9,255.08,631.68,261.48,1.16E+09,8.77E+05,7.392,6.8667,10.057,8.3557,90
1.08E+05,8.7383,5.7404,7511.4,254.91,629.6,259.25,1.16E+09,8.75E+05,7.3955,6.8702,10.146,8.3686,91
1.09E+05,8.7331,5.7288,7476.5,254.74,627.45,257.07,1.16E+09,8.73E+05,7.3983,6.8738,10.234,8.3812,91
1.09E+05,8.7277,5.7177,7452.7,254.56,625.26,254.95,1.17E+09,8.72E+05,7.4005,6.8775,10.319,8.3933,91
1.09E+05,8.7222,5.7071,7440.2,254.38,623.04,252.92,1.19E+09,8.70E+05,7.402,6.8814,10.402,8.4047,91
1.10E+05,8.7164,5.6972,7439.1,254.2,620.8,250.99,1.21E+09,8.68E+05,7.4029,6.8854,10.482,8.4155,91
1.10E+05,8.7106,5.688,7449.4,254.02,618.55,249.18,1.24E+09,8.65E+05,7.4032,6.8894,10.56,8.4254,91
1.10E+05,8.7047,5.6796,7471,253.84,616.32,247.5,1.27E+09,8.63E+05,7.403,6.8936,10.636,8.4345,91
1.11E+05,8.6987,5.6721,7503.5,253.66,614.12,245.96,1.31E+09,8.61E+05,7.4023,6.8979,10.71,8.4426,91
1.11E+05,8.6927,5.6655,7546.5,253.48,611.95,244.57,1.36E+09,8.59E+05,7.4011,6.9022,10.783,8.4499,91
1.11E+05,8.6867,5.6599,7599.6,253.31,609.85,243.36,1.41E+09,8.57E+05,7.3995,6.9065,10.856,8.4563,91
1.12E+05,8.6808,5.6552,7662,253.14,607.83,242.31,1.46E+09,8.55E+05,7.3976,6.9108,10.927,8.4618,90
1.12E+05,8.675,5.6516,7733.4,252.97,605.9,241.44,1.52E+09,8.53E+05,7.3952,6.915,10.999,8.4664,90
1.12E+05,8.6692,5.649,7813,252.8,604.08,240.76,1.58E+09,8.51E+05,7.3925,6.9191,11.071,8.4701,90
1.13E+05,8.6636,5.6474,7900.2,252.64,602.38,240.26,1.64E+09,8.49E+05,7.3895,6.923,11.141,8.473,90
1.13E+05,8.6582,5.6469,7994.5,252.49,600.83,239.95,1.71E+09,8.47E+05,7.3862,6.9266,11.208,8.4749,90
1.13E+05,8.653,5.6475,8095.1,252.35,599.44,239.82,1.78E+09,8.46E+05,7.3826,6.93,11.271,8.4758,90
1.14E+05,8.6481,5.6491,8201.4,252.22,598.2,239.88,1.85E+09,8.44E+05,7.3787,6.9331,11.326,8.4757,90
1.14E+05,8.6435,5.6517,8312.7,252.11,597.14,240.11,1.92E+09,8.43E+05,7.3746,6.9357,11.372,8.4747,89
1.15E+05,8.6394,5.6553,8428,252,596.26,240.52,2.00E+09,8.42E+05,7.3702,6.9379,11.408,8.4725,89
1.15E+05,8.6357,5.6599,8546.6,251.92,595.57,241.1,2.07E+09,8.40E+05,7.3655,6.9395,11.434,8.4694,89
1.16E+05,8.6325,5.6654,8667.6,251.84,595.08,241.84,2.14E+09,8.40E+05,7.3606,6.9405,11.451,8.4652,89
1.16E+05,8.6298,5.6718,8789.9,251.79,594.78,242.73,2.22E+09,8.39E+05,7.3554,6.9409,11.459,8.46,89
1.16E+05,8.6277,5.6791,8912.5,251.75,594.67,243.77,2.29E+09,8.38E+05,7.3514,6.9404,11.46,8.4539,88
1.17E+05,8.6262,5.6871,9034.5,251.74,594.77,244.95,2.36E+09,8.38E+05,7.3465,6.9392,11.455,8.4469,88
1.17E+05,8.6253,5.6958,9154.8,251.74,595.07,246.25,2.43E+09,8.38E+05,7.3411,6.9371,11.443,8.4392,88
1.18E+05,8.625,5.7052,9272.5,251.76,595.56,247.67,2.49E+09,8.38E+05,7.3354,6.9342,11.426,8.4307,87
1.18E+05,8.6254,5.7152,9386.7,251.8,596.24,249.19,2.55E+09,8.38E+05,7.3296,6.9306,11.405,8.4217,87
1.18E+05,8.6265,5.7257,9496.5,251.86,597.09,250.81,2.61E+09,8.39E+05,7.3238,6.9261,11.378,8.4121,86
1.19E+05,8.6282,5.7366,9601.3,251.94,598.11,252.51,2.66E+09,8.39E+05,7.3181,6.921,11.348,8.402,85
1.19E+05,8.6305,5.7479,9700.3,252.04,599.29,254.28,2.71E+09,8.40E+05,7.3116,6.9152,11.314,8.3914,85
1.20E+05,8.6334,5.7595,9793.2,252.15,600.61,256.1,2.75E+09,8.41E+05,7.3052,6.9089,11.275,8.3804,84
1.20E+05,8.6369,5.7713,9879.3,252.28,602.06,257.97,2.79E+09,8.42E+05,7.2991,6.9022,11.234,8.3691,83
1.21E+05,8.6409,5.7832,9958.3,252.43,603.62,259.87,2.82E+09,8.44E+05,7.2933,6.895,11.188,8.3574,82
1.21E+05,8.6455,5.7952,10030,252.58,605.29,261.78,2.85E+09,8.45E+05,7.2878,6.8875,11.14,8.3455,81
1.21E+05,8.6505,5.8071,10093,252.76,607.04,263.71,2.88E+09,8.47E+05,7.2825,6.8797,11.089,8.3334,81
1.22E+05,8.656,5.8189,10149,252.93,608.88,265.63,2.89E+09,8.48E+05,7.2776,6.8717,11.035,8.3211,80
1.22E+05,8.6618,5.8305,10196,253.12,610.79,267.55,2.91E+09,8.50E+05,7.2729,6.8636,10.978,8.3087,79
1.23E+05,8.6678,5.8418,10235,253.31,612.75,269.43,2.92E+09,8.52E+05,7.2685,6.8554,10.919,8.2964,78
1.23E+05,8.6741,5.8527,10265,253.51,614.76,271.29,2.92E+09,8.54E+05,7.2642,6.8471,10.858,8.2843,78
1.23E+05,8.6805,5.8631,10287,253.71,616.82,273.1,2.91E+09,8.55E+05,7.2602,6.839,10.796,8.2725,77
1.24E+05,8.6871,5.873,10299,253.9,618.9,274.86,2.91E+09,8.57E+05,7.2556,6.831,10.732,8.2611,77
1.24E+05,8.6936,5.8822,10303,254.09,621.01,276.55,2.89E+09,8.59E+05,7.2515,6.8234,10.668,8.2504,77
1.25E+05,8.7001,5.8908,10299,254.28,623.14,278.17,2.87E+09,8.61E+05,7.2476,6.8163,10.604,8.2404,77
1.25E+05,8.7065,5.8986,10286,254.46,625.27,279.72,2.85E+09,8.63E+05,7.2439,6.8099,10.541,8.2313,77
1.26E+05,8.7128,5.9056,10264,254.63,627.4,281.17,2.82E+09,8.66E+05,7.2402,6.8044,10.479,8.2232,77
1.26E+05,8.7189,5.9117,10235,254.8,629.52,282.52,2.79E+09,8.68E+05,7.2364,6.7999,10.418,8.2161,77
1.26E+05,8.7248,5.9169,10197,254.95,631.6,283.77,2.75E+09,8.70E+05,7.2324,6.7966,10.361,8.2102,78
1.27E+05,8.7305,5.9211,10152,255.1,633.65,284.9,2.71E+09,8.72E+05,7.2288,6.7943,10.306,8.2054,79
1.27E+05,8.7359,5.9244,10100,255.23,635.63,285.91,2.67E+09,8.74E+05,7.2251,6.7932,10.254,8.2018,80
1.28E+05,8.741,5.9266,10041,255.35,637.53,286.78,2.63E+09,8.76E+05,7.2213,6.7931,10.206,8.1995,81
1.28E+05,8.7458,5.9277,9976.5,255.46,639.32,287.52,2.58E+09,8.77E+05,7.2173,6.7938,10.162,8.1985,81
1.29E+05,8.7502,5.9279,9906,255.56,640.98,288.11,2.52E+09,8.79E+05,7.2132,6.7954,10.121,8.1987,82
1.29E+05,8.7542,5.9269,9830.3,255.64,642.5,288.55,2.47E+09,8.81E+05,7.2089,6.7976,10.085,8.2001,83
1.30E+05,8.7579,5.925,9750.3,255.71,643.86,288.83,2.42E+09,8.82E+05,7.2044,6.8003,10.054,8.2027,84
1.30E+05,8.761,5.922,9666.5,255.77,645.04,288.94,2.36E+09,8.84E+05,7.1996,6.8036,10.026,8.2064,84
1.31E+05,8.7637,5.918,9579.7,255.81,646.04,288.89,2.30E+09,8.85E+05,7.1946,6.8074,10.004,8.2113,84
1.31E+05,8.7659,5.913,9490.4,255.84,646.85,288.67,2.25E+09,8.86E+05,7.1892,6.8116,9.9856,8.2171,84
1.32E+05,8.7676,5.907,9399.4,255.85,647.46,288.28,2.19E+09,8.87E+05,7.1835,6.8162,9.9726,8.2238,84
1.32E+05,8.7688,5.9002,9307.2,255.85,647.88,287.7,2.13E+09,8.88E+05,7.1775,6.8212,9.9647,8.2312,83
1.33E+05,8.7695,5.8924,9214.6,255.84,648.1,286.95,2.08E+09,8.88E+05,7.1712,6.8266,9.9621,8.2392,83
1.33E+05,8.7697,5.8839,9122.1,255.81,648.13,286.01,2.02E+09,8.88E+05,7.1646,6.8323,9.9649,8.2478,82
1.34E+05,8.7695,5.8746,9030.3,255.77,647.96,284.89,1.97E+09,8.88E+05,7.1577,6.8383,9.9733,8.2567,81
1.34E+05,8.7687,5.8646,8939.9,255.72,647.6,283.58,1.92E+09,8.88E+05,7.1506,6.8444,9.9874,8.2659,80
1.34E+05,8.7675,5.854,8851.2,255.66,647.02,282.1,1.87E+09,8.88E+05,7.1435,6.8503,10.007,8.2753,79
1.35E+05,8.7658,5.8429,8764.9,255.59,646.23,280.42,1.83E+09,8.87E+05,7.1362,6.8559,10.033,8.2848,78
1.35E+05,8.7637,5.8313,8681.4,255.51,645.2,278.58,1.79E+09,8.86E+05,7.129,6.8608,10.064,8.2944,78
1.36E+05,8.7612,5.8192,8601.2,255.42,643.91,276.56,1.75E+09,8.85E+05,7.1218,6.8647,10.1,8.3041,78
1.36E+05,8.7583,5.8069,8524.8,255.32,642.33,274.39,1.71E+09,8.84E+05,7.1147,6.8672,10.142,8.3137,78
1.37E+05,8.7549,5.7944,8452.5,255.21,640.46,272.07,1.68E+09,8.82E+05,7.1077,6.8682,10.188,8.3233,78
1.37E+05,8.7511,5.7817,8384.8,255.09,638.3,269.63,1.65E+09,8.80E+05,7.1009,6.8676,10.239,8.3327,78
1.37E+05,8.7469,5.769,8322.1,254.96,635.86,267.09,1.63E+09,8.78E+05,7.0944,6.8651,10.293,8.342,79
1.38E+05,8.7424,5.7564,8264.6,254.82,633.19,264.46,1.61E+09,8.76E+05,7.0881,6.8609,10.351,8.3511,80
1.38E+05,8.7374,5.744,8212.8,254.68,630.32,261.77,1.59E+09,8.73E+05,7.0821,6.8549,10.412,8.3599,81
1.39E+05,8.7322,5.7318,8166.9,254.52,627.31,259.04,1.58E+09,8.70E+05,7.0764,6.8473,10.475,8.3683,83
1.39E+05,8.7266,5.72,8127.2,254.36,624.19,256.28,1.57E+09,8.67E+05,7.0711,6.8381,10.54,8.3761,84
1.40E+05,8.7207,5.7087,8093.7,254.2,621,253.51,1.57E+09,8.63E+05,7.0662,6.8274,10.608,8.3834,86
1.40E+05,8.7146,5.6979,8066.6,254.03,617.75,250.76,1.57E+09,8.60E+05,7.0616,6.8152,10.676,8.3899,87
1.41E+05,8.7083,5.6878,8045.9,253.85,614.46,248.04,1.57E+09,8.56E+05,7.0575,6.8016,10.745,8.3956,88
1.41E+05,8.7019,5.6784,8031.7,253.67,611.13,245.35,1.58E+09,8.52E+05,7.0538,6.7867,10.815,8.4004,89
1.42E+05,8.6953,5.6697,8023.9,253.49,607.76,242.73,1.59E+09,8.48E+05,7.0505,6.7703,10.885,8.4044,89
1.42E+05,8.6886,5.6619,8022.3,253.3,604.33,240.18,1.61E+09,8.44E+05,7.0476,6.7527,10.955,8.4073,89
1.43E+05,8.6818,5.6549,8026.9,253.12,600.85,237.72,1.63E+09,8.40E+05,7.0452,6.7339,11.024,8.4094,89
1.43E+05,8.675,5.6489,8037.5,252.93,597.31,235.37,1.65E+09,8.36E+05,7.0431,6.7141,11.092,8.4106,89
1.44E+05,8.6682,5.6439,8054.1,252.74,593.7,233.14,1.68E+09,8.32E+05,7.0414,6.6936,11.157,8.4109,88
1.44E+05,8.6614,5.6399,8076.3,252.55,590.03,231.06,1.70E+09,8.28E+05,7.04,6.6726,11.22,8.4104,87
1.45E+05,8.6547,5.637,8104.1,252.37,586.32,229.16,1.73E+09,8.24E+05,7.0388,6.6514,11.28,8.4091,86
1.45E+05,8.648,5.6351,8137.2,252.18,582.6,227.45,1.77E+09,8.19E+05,7.038,6.6305,11.336,8.407,85
1.46E+05,8.6415,5.6344,8175.5,252,578.91,225.95,1.80E+09,8.15E+05,7.0373,6.6102,11.387,8.4043,84
1.46E+05,8.6352,5.6347,8218.5,251.83,575.3,224.68,1.84E+09,8.11E+05,7.0369,6.5907,11.434,8.4008,83
1.47E+05,8.629,5.636,8266,251.66,571.83,223.65,1.88E+09,8.07E+05,7.0367,6.5723,11.476,8.3967,82
1.47E+05,8.6232,5.6385,8317.6,251.5,568.57,222.88,1.92E+09,8.04E+05,7.0368,6.5552,11.511,8.3919,81
1.48E+05,8.6176,5.6419,8372.7,251.35,565.59,222.38,1.96E+09,8.01E+05,7.0371,6.5395,11.541,8.3866,81
1.48E+05,8.6124,5.6463,8431,251.21,562.93,222.15,2.00E+09,7.98E+05,7.0377,6.5254,11.565,8.3807,81
1.49E+05,8.6077,5.6516,8492,251.08,560.67,222.18,2.05E+09,7.95E+05,7.0387,6.5128,11.583,8.3743,81
1.49E+05,8.6034,5.6577,8555,250.97,558.84,222.48,2.09E+09,7.93E+05,7.04,6.5019,11.595,8.3675,82
1.50E+05,8.5997,5.6646,8619.6,250.88,557.49,223.04,2.13E+09,7.91E+05,7.0417,6.4928,11.6,8.3603,83
1.50E+05,8.5966,5.6722,8685.2,250.8,556.63,223.86,2.18E+09,7.90E+05,7.0438,6.4855,11.6,8.3528,84
1.51E+05,8.5941,5.6805,8751.3,250.74,556.29,224.92,2.22E+09,7.89E+05,7.0465,6.48,11.594,8.345,85
1.51E+05,8.5923,5.6893,8817.6,250.7,556.48,226.23,2.26E+09,7.89E+05,7.0498,6.4766,11.582,8.337,86
1.51E+05,8.5912,5.6986,8883.5,250.68,557.19,227.76,2.30E+09,7.89E+05,7.0537,6.4752,11.565,8.3288,87
1.52E+05,8.5908,5.7084,8948.6,250.68,558.41,229.51,2.34E+09,7.90E+05,7.0583,6.476,11.544,8.3206,88
1.52E+05,8.5911,5.7184,9012.6,250.71,560.13,231.45,2.38E+09,7.91E+05,7.0638,6.4789,11.518,8.3124,89
1.52E+05,8.5922,5.7288,9075,250.75,562.3,233.57,2.41E+09,7.93E+05,7.0701,6.4839,11.488,8.3042,89
1.53E+05,8.594,5.7392,9135.5,250.82,564.87,235.84,2.45E+09,7.95E+05,7.0772,6.4909,11.455,8.2961,89
1.53E+05,8.5965,5.7497,9193.6,250.9,567.8,238.25,2.48E+09,7.97E+05,7.0852,6.4996,11.419,8.2881,89
1.53E+05,8.5997,5.7601,9249,251.01,571.03,240.75,2.51E+09,8.00E+05,7.094,6.5099,11.38,8.2803,89
1.54E+05,8.6035,5.7704,9301.2,251.13,574.47,243.33,2.53E+09,8.03E+05,7.107,6.5213,11.34,8.2727,88
1.54E+05,8.6081,5.7804,9349.9,251.27,578.08,245.95,2.56E+09,8.07E+05,7.1201,6.5338,11.299,8.2654,88
1.54E+05,8.6132,5.7901,9394.7,251.43,581.8,248.59,2.58E+09,8.11E+05,7.1331,6.547,11.258,8.2584,87
1.55E+05,8.6189,5.7993,9435.1,251.6,585.57,251.22,2.60E+09,8.14E+05,7.1455,6.5607,11.216,8.2517,86
1.55E+05,8.6251,5.808,9470.9,251.79,589.37,253.82,2.61E+09,8.19E+05,7.1573,6.5749,11.174,8.2454,85
1.55E+05,8.6317,5.816,9501.7,252,593.18,256.36,2.62E+09,8.23E+05,7.1686,6.5895,11.133,8.2395,84
1.56E+05,8.6388,5.8233,9527.2,252.21,596.96,258.83,2.63E+09,8.27E+05,7.1793,6.6045,11.092,8.234,84
1.56E+05,8.6462,5.8298,9547.1,252.43,600.74,261.21,2.64E+09,8.31E+05,7.1895,6.6198,11.053,8.2291,84
1.56E+05,8.6538,5.8355,9561.3,252.66,604.49,263.48,2.64E+09,8.35E+05,7.1988,6.6355,11.015,8.2247,83
1.57E+05,8.6615,5.8403,9569.6,252.89,608.24,265.63,2.64E+09,8.40E+05,7.2082,6.6516,10.979,8.2208,83
1.57E+05,8.6694,5.8442,9571.7,253.13,611.99,267.64,2.63E+09,8.44E+05,7.218,6.668,10.945,8.2175,84
1.57E+05,8.6773,5.8472,9567.8,253.37,615.74,269.51,2.63E+09,8.48E+05,7.228,6.6849,10.913,8.2149,84
1.58E+05,8.6851,5.8491,9557.7,253.6,619.5,271.23,2.61E+09,8.53E+05,7.2383,6.7021,10.884,8.213,84
1.58E+05,8.6928,5.85,9541.4,253.83,623.25,272.77,2.60E+09,8.57E+05,7.2488,6.7196,10.857,8.2118,85
1.58E+05,8.7004,5.8499,9519.2,254.06,627,274.12,2.58E+09,8.61E+05,7.2595,6.7372,10.833,8.2113,85
1.59E+05,8.7077,5.8489,9491,254.28,630.7,275.29,2.56E+09,8.65E+05,7.2703,6.7548,10.812,8.2115,85
1.59E+05,8.7147,5.8468,9457.2,254.49,634.33,276.26,2.54E+09,8.69E+05,7.2812,6.7723,10.794,8.2125,86
1.59E+05,8.7214,5.8438,9417.9,254.7,637.84,277.02,2.51E+09,8.73E+05,7.292,6.7893,10.78,8.2143,86
