T2M,RH2M,WS10M,WS50M,T2M_MAX,T2M_MIN,WS10M_MAX,WS10M_MIN,WS50M_MAX,WS50M_MIN,P,POPULATION
26.89,59.761,3.395,4.8977,36.378,18.484,7.9971,0.19477,10.399,0.24842,97.368,2.40E+05
26.89,59.761,3.3947,4.8973,36.377,18.484,7.9967,0.19477,10.398,0.24842,97.367,2.41E+05
26.89,59.761,3.3943,4.897,36.377,18.484,7.9962,0.19476,10.398,0.24842,97.367,2.42E+05
26.89,59.761,3.394,4.8966,36.377,18.484,7.9957,0.19475,10.397,0.24842,97.367,2.43E+05
26.89,59.762,3.3937,4.8963,36.377,18.485,7.9952,0.19475,10.396,0.24841,97.367,2.44E+05
26.89,59.762,3.3934,4.8959,36.376,18.485,7.9947,0.19474,10.396,0.24841,97.367,2.45E+05
26.889,59.762,3.393,4.8956,36.376,18.485,7.9942,0.19474,10.395,0.24841,97.367,2.46E+05
26.889,59.762,3.3927,4.8952,36.376,18.485,7.9937,0.19473,10.394,0.24841,97.366,2.47E+05
26.889,59.762,3.3924,4.8949,36.375,18.485,7.9932,0.19472,10.394,0.24841,97.366,2.48E+05
26.889,59.763,3.3921,4.8945,36.375,18.485,7.9927,0.19472,10.393,0.24841,97.366,2.49E+05
26.889,59.763,3.3918,4.8942,36.375,18.486,7.9923,0.19471,10.392,0.24841,97.366,2.50E+05
26.889,59.763,3.3914,4.8938,36.374,18.486,7.9918,0.19471,10.392,0.24841,97.366,2.51E+05
26.889,59.763,3.3911,4.8935,36.374,18.486,7.9913,0.1947,10.391,0.24841,97.365,2.52E+05
26.889,59.763,3.3908,4.8931,36.374,18.486,7.9908,0.1947,10.39,0.24841,97.365,2.53E+05
26.889,59.764,3.3905,4.8928,36.374,18.486,7.9903,0.1947,10.39,0.24841,97.365,2.54E+05
26.889,59.764,3.3902,4.8924,36.373,18.486,7.9899,0.19469,10.389,0.24841,97.365,2.55E+05
26.888,59.764,3.3899,4.8921,36.373,18.486,7.9894,0.19469,10.388,0.24841,97.365,2.56E+05
26.888,59.764,3.3896,4.8918,36.373,18.486,7.9889,0.19468,10.388,0.24841,97.364,2.57E+05
26.888,59.764,3.3893,4.8914,36.372,18.487,7.9884,0.19468,10.387,0.24841,97.364,2.58E+05
26.888,59.764,3.3889,4.8911,36.372,18.487,7.9879,0.19467,10.386,0.24841,97.364,2.59E+05
26.888,59.764,3.3886,4.8907,36.372,18.487,7.9875,0.19467,10.386,0.24841,97.364,2.60E+05
26.888,59.764,3.3883,4.8904,36.371,18.487,7.987,0.19467,10.385,0.24841,97.364,2.61E+05
26.888,59.764,3.388,4.8901,36.371,18.487,7.9865,0.19466,10.385,0.24842,97.363,2.62E+05
26.888,59.764,3.3877,4.8897,36.371,18.487,7.9861,0.19466,10.384,0.24842,97.363,2.63E+05
26.887,59.764,3.3874,4.8894,36.37,18.487,7.9856,0.19466,10.383,0.24842,97.363,2.64E+05
26.887,59.764,3.3871,4.8891,36.37,18.487,7.9851,0.19466,10.383,0.24842,97.363,2.65E+05
26.887,59.764,3.3868,4.8888,36.37,18.487,7.9846,0.19465,10.382,0.24842,97.363,2.66E+05
26.887,59.764,3.3865,4.8884,36.37,18.487,7.9842,0.19465,10.381,0.24842,97.362,2.67E+05
26.887,59.764,3.3862,4.8881,36.369,18.488,7.9837,0.19465,10.381,0.24843,97.362,2.68E+05
26.887,59.764,3.3859,4.8878,36.369,18.488,7.9832,0.19465,10.38,0.24843,97.362,2.69E+05
26.887,59.764,3.3856,4.8875,36.369,18.488,7.9828,0.19464,10.379,0.24843,97.362,2.71E+05
26.886,59.764,3.3853,4.8872,36.368,18.488,7.9823,0.19464,10.379,0.24843,97.361,2.72E+05
26.886,59.764,3.385,4.8868,36.368,18.488,7.9818,0.19464,10.378,0.24844,97.361,2.73E+05
26.886,59.764,3.3847,4.8865,36.368,18.488,7.9814,0.19464,10.378,0.24844,97.361,2.74E+05
26.886,59.764,3.3844,4.8862,36.367,18.488,7.9809,0.19464,10.377,0.24844,97.361,2.75E+05
26.886,59.764,3.3842,4.8859,36.367,18.488,7.9805,0.19463,10.376,0.24845,97.361,2.76E+05
26.886,59.764,3.3839,4.8856,36.367,18.488,7.98,0.19463,10.376,0.24845,97.36,2.78E+05
26.886,59.764,3.3836,4.8853,36.366,18.488,7.9795,0.19463,10.375,0.24846,97.36,2.79E+05
26.885,59.764,3.3833,4.885,36.366,18.488,7.9791,0.19463,10.374,0.24846,97.36,2.80E+05
26.885,59.764,3.383,4.8847,36.366,18.488,7.9786,0.19463,10.374,0.24846,97.36,2.81E+05
26.885,59.764,3.3827,4.8844,36.365,18.488,7.9782,0.19463,10.373,0.24847,97.359,2.82E+05
26.885,59.763,3.3824,4.8841,36.365,18.488,7.9777,0.19463,10.372,0.24847,97.359,2.83E+05
26.885,59.763,3.3821,4.8837,36.365,18.488,7.9772,0.19463,10.372,0.24848,97.359,2.85E+05
26.885,59.763,3.3819,4.8834,36.364,18.488,7.9768,0.19463,10.371,0.24848,97.359,2.86E+05
26.885,59.763,3.3816,4.8831,36.364,18.489,7.9763,0.19463,10.371,0.24849,97.358,2.87E+05
26.884,59.763,3.3813,4.8828,36.364,18.489,7.9759,0.19463,10.37,0.24849,97.358,2.88E+05
26.884,59.763,3.381,4.8826,36.363,18.489,7.9754,0.19463,10.369,0.2485,97.358,2.89E+05
26.884,59.762,3.3807,4.8823,36.363,18.489,7.975,0.19463,10.369,0.2485,97.357,2.90E+05
26.884,59.762,3.3804,4.882,36.363,18.489,7.9745,0.19463,10.368,0.24851,97.357,2.92E+05
26.884,59.762,3.3802,4.8817,36.362,18.489,7.9741,0.19463,10.368,0.24851,97.357,2.93E+05
26.884,59.762,3.3799,4.8814,36.362,18.489,7.9736,0.19463,10.367,0.24852,97.357,2.94E+05
26.883,59.761,3.3796,4.8811,36.362,18.489,7.9732,0.19463,10.366,0.24852,97.356,2.95E+05
26.883,59.761,3.3793,4.8808,36.362,18.489,7.9727,0.19463,10.366,0.24853,97.356,2.96E+05
26.883,59.761,3.3791,4.8805,36.361,18.489,7.9723,0.19463,10.365,0.24854,97.356,2.97E+05
26.883,59.761,3.3788,4.8802,36.361,18.489,7.9718,0.19463,10.364,0.24854,97.356,2.99E+05
26.883,59.76,3.3785,4.8799,36.361,18.489,7.9714,0.19464,10.364,0.24855,97.355,3.00E+05
26.883,59.76,3.3783,4.8797,36.36,18.489,7.9709,0.19464,10.363,0.24855,97.355,3.01E+05
26.882,59.76,3.378,4.8794,36.36,18.489,7.9705,0.19464,10.363,0.24856,97.355,3.02E+05
26.882,59.759,3.3777,4.8791,36.36,18.489,7.9701,0.19464,10.362,0.24857,97.354,3.03E+05
26.882,59.759,3.3774,4.8788,36.359,18.489,7.9696,0.19464,10.361,0.24858,97.354,3.04E+05
26.882,59.759,3.3772,4.8785,36.359,18.489,7.9692,0.19464,10.361,0.24858,97.354,3.06E+05
26.882,59.758,3.3769,4.8783,36.359,18.489,7.9687,0.19465,10.36,0.24859,97.353,3.07E+05
26.881,59.758,3.3766,4.878,36.358,18.489,7.9683,0.19465,10.36,0.2486,97.353,3.08E+05
26.881,59.758,3.3764,4.8777,36.358,18.489,7.9679,0.19465,10.359,0.2486,97.353,3.09E+05
26.881,59.757,3.3761,4.8774,36.357,18.489,7.9674,0.19465,10.358,0.24861,97.353,3.10E+05
26.881,59.757,3.3759,4.8772,36.357,18.489,7.967,0.19466,10.358,0.24862,97.352,3.12E+05
26.881,59.756,3.3756,4.8769,36.357,18.489,7.9666,0.19466,10.357,0.24863,97.352,3.13E+05
26.88,59.756,3.3753,4.8766,36.356,18.489,7.9661,0.19466,10.357,0.24864,97.352,3.14E+05
26.88,59.756,3.3751,4.8764,36.356,18.489,7.9657,0.19467,10.356,0.24864,97.351,3.16E+05
26.88,59.755,3.3748,4.8761,36.356,18.488,7.9653,0.19467,10.355,0.24865,97.351,3.17E+05
26.88,59.755,3.3746,4.8758,36.355,18.488,7.9648,0.19467,10.355,0.24866,97.351,3.18E+05
26.88,59.754,3.3743,4.8756,36.355,18.488,7.9644,0.19468,10.354,0.24867,97.35,3.20E+05
26.879,59.754,3.3741,4.8753,36.355,18.488,7.964,0.19468,10.354,0.24868,97.35,3.21E+05
26.879,59.753,3.3738,4.8751,36.354,18.488,7.9635,0.19468,10.353,0.24869,97.35,3.22E+05
26.879,59.753,3.3735,4.8748,36.354,18.488,7.9631,0.19469,10.352,0.2487,97.349,3.24E+05
26.879,59.752,3.3733,4.8745,36.354,18.488,7.9627,0.19469,10.352,0.24871,97.349,3.25E+05
26.879,59.752,3.373,4.8743,36.353,18.488,7.9622,0.1947,10.351,0.24872,97.349,3.26E+05
26.878,59.751,3.3728,4.874,36.353,18.488,7.9618,0.1947,10.351,0.24873,97.348,3.27E+05
26.878,59.751,3.3725,4.8738,36.353,18.488,7.9614,0.19471,10.35,0.24874,97.348,3.29E+05
26.878,59.75,3.3723,4.8735,36.352,18.488,7.961,0.19471,10.349,0.24875,97.348,3.30E+05
26.878,59.75,3.372,4.8733,36.352,18.488,7.9605,0.19472,10.349,0.24876,97.347,3.31E+05
26.878,59.749,3.3718,4.873,36.352,18.488,7.9601,0.19472,10.348,0.24877,97.347,3.32E+05
26.877,59.749,3.3716,4.8728,36.351,18.488,7.9597,0.19473,10.348,0.24878,97.347,3.33E+05
26.877,59.748,3.3713,4.8725,36.351,18.488,7.9593,0.19473,10.347,0.24879,97.346,3.34E+05
26.877,59.747,3.3711,4.8723,36.351,18.488,7.9589,0.19474,10.347,0.2488,97.346,3.36E+05
26.877,59.747,3.3708,4.8721,36.35,18.487,7.9584,0.19474,10.346,0.24881,97.346,3.37E+05
26.877,59.746,3.3706,4.8718,36.35,18.487,7.958,0.19475,10.345,0.24882,97.345,3.38E+05
26.876,59.746,3.3703,4.8716,36.35,18.487,7.9576,0.19475,10.345,0.24883,97.345,3.39E+05
26.876,59.745,3.3701,4.8713,36.349,18.487,7.9572,0.19476,10.344,0.24884,97.345,3.40E+05
26.876,59.744,3.3699,4.8711,36.349,18.487,7.9568,0.19476,10.344,0.24885,97.344,3.41E+05
26.876,59.744,3.3696,4.8709,36.349,18.487,7.9564,0.19477,10.343,0.24886,97.344,3.42E+05
26.875,59.743,3.3694,4.8706,36.348,18.487,7.9559,0.19478,10.343,0.24888,97.343,3.43E+05
26.875,59.742,3.3692,4.8704,36.348,18.487,7.9555,0.19478,10.342,0.24889,97.343,3.44E+05
26.875,59.742,3.3689,4.8702,36.347,18.487,7.9551,0.19479,10.341,0.2489,97.343,3.45E+05
26.875,59.741,3.3687,4.8699,36.347,18.487,7.9547,0.1948,10.341,0.24891,97.342,3.45E+05
26.874,59.74,3.3685,4.8697,36.347,18.486,7.9543,0.1948,10.34,0.24892,97.342,3.46E+05
26.874,59.74,3.3682,4.8695,36.346,18.486,7.9539,0.19481,10.34,0.24894,97.342,3.47E+05
26.874,59.739,3.368,4.8693,36.346,18.486,7.9535,0.19482,10.339,0.24895,97.341,3.48E+05
26.874,59.738,3.3678,4.869,36.346,18.486,7.9531,0.19483,10.339,0.24896,97.341,3.49E+05
26.874,59.737,3.3675,4.8688,36.345,18.486,7.9526,0.19483,10.338,0.24897,97.34,3.50E+05
26.873,59.737,3.3673,4.8686,36.345,18.486,7.9522,0.19484,10.337,0.24899,97.34,3.51E+05
26.873,59.736,3.3671,4.8684,36.345,18.486,7.9518,0.19485,10.337,0.249,97.34,3.52E+05
26.873,59.735,3.3669,4.8681,36.344,18.486,7.9514,0.19486,10.336,0.24901,97.339,3.53E+05
26.873,59.734,3.3666,4.8679,36.344,18.485,7.951,0.19486,10.336,0.24903,97.339,3.54E+05
26.872,59.734,3.3664,4.8677,36.344,18.485,7.9506,0.19487,10.335,0.24904,97.339,3.55E+05
26.872,59.733,3.3662,4.8675,36.343,18.485,7.9502,0.19488,10.335,0.24905,97.338,3.56E+05
26.872,59.732,3.366,4.8673,36.343,18.485,7.9498,0.19489,10.334,0.24907,97.338,3.57E+05
26.872,59.731,3.3657,4.8671,36.342,18.485,7.9494,0.1949,10.334,0.24908,97.337,3.58E+05
26.871,59.73,3.3655,4.8669,36.342,18.485,7.949,0.1949,10.333,0.2491,97.337,3.59E+05
26.871,59.729,3.3653,4.8667,36.342,18.485,7.9486,0.19491,10.332,0.24911,97.336,3.60E+05
26.871,59.729,3.3651,4.8664,36.341,18.484,7.9482,0.19492,10.332,0.24912,97.336,3.61E+05
26.871,59.728,3.3649,4.8662,36.341,18.484,7.9478,0.19493,10.331,0.24914,97.336,3.62E+05
26.87,59.727,3.3647,4.866,36.341,18.484,7.9474,0.19494,10.331,0.24915,97.335,3.63E+05
26.87,59.726,3.3644,4.8658,36.34,18.484,7.947,0.19495,10.33,0.24917,97.335,3.64E+05
26.87,59.725,3.3642,4.8656,36.34,18.484,7.9466,0.19496,10.33,0.24918,97.334,3.65E+05
26.87,59.724,3.364,4.8654,36.34,18.484,7.9462,0.19497,10.329,0.2492,97.334,3.66E+05
26.869,59.723,3.3638,4.8652,36.339,18.483,7.9458,0.19498,10.329,0.24921,97.334,3.67E+05
26.869,59.722,3.3636,4.865,36.339,18.483,7.9454,0.19499,10.328,0.24923,97.333,3.69E+05
26.869,59.721,3.3634,4.8648,36.338,18.483,7.945,0.195,10.327,0.24924,97.333,3.70E+05
26.868,59.72,3.3632,4.8646,36.338,18.483,7.9447,0.19501,10.327,0.24926,97.332,3.71E+05
26.868,59.719,3.363,4.8644,36.338,18.483,7.9443,0.19502,10.326,0.24927,97.332,3.72E+05
26.868,59.719,3.3628,4.8643,36.337,18.482,7.9439,0.19503,10.326,0.24929,97.331,3.73E+05
26.868,59.718,3.3626,4.8641,36.337,18.482,7.9435,0.19504,10.325,0.24931,97.331,3.74E+05
26.867,59.717,3.3623,4.8639,36.337,18.482,7.9431,0.19505,10.325,0.24932,97.331,3.75E+05
26.867,59.716,3.3621,4.8637,36.336,18.482,7.9427,0.19506,10.324,0.24934,97.33,3.76E+05
26.867,59.715,3.3619,4.8635,36.336,18.482,7.9423,0.19507,10.324,0.24935,97.33,3.77E+05
26.867,59.714,3.3617,4.8633,36.335,18.481,7.9419,0.19508,10.323,0.24937,97.329,3.78E+05
26.866,59.712,3.3615,4.8631,36.335,18.481,7.9415,0.19509,10.323,0.24939,97.329,3.79E+05
26.866,59.711,3.3613,4.8629,36.335,18.481,7.9412,0.1951,10.322,0.2494,97.328,3.80E+05
26.866,59.71,3.3611,4.8628,36.334,18.481,7.9408,0.19511,10.322,0.24942,97.328,3.81E+05
26.865,59.709,3.3609,4.8626,36.334,18.481,7.9404,0.19513,10.321,0.24944,97.327,3.82E+05
26.865,59.708,3.3607,4.8624,36.334,18.48,7.94,0.19514,10.32,0.24946,97.327,3.83E+05
26.865,59.707,3.3605,4.8622,36.333,18.48,7.9396,0.19515,10.32,0.24947,97.327,3.84E+05
26.865,59.706,3.3603,4.862,36.333,18.48,7.9392,0.19516,10.319,0.24949,97.326,3.85E+05
26.864,59.705,3.3602,4.8619,36.332,18.48,7.9389,0.19517,10.319,0.24951,97.326,3.86E+05
26.864,59.704,3.36,4.8617,36.332,18.48,7.9385,0.19518,10.318,0.24953,97.325,3.87E+05
26.864,59.703,3.3598,4.8615,36.332,18.479,7.9381,0.1952,10.318,0.24954,97.325,3.88E+05
26.863,59.702,3.3596,4.8614,36.331,18.479,7.9377,0.19521,10.317,0.24956,97.324,3.89E+05
26.863,59.7,3.3594,4.8612,36.331,18.479,7.9373,0.19522,10.317,0.24958,97.324,3.90E+05
26.863,59.699,3.3592,4.861,36.331,18.479,7.937,0.19523,10.316,0.2496,97.323,3.91E+05
26.863,59.698,3.359,4.8608,36.33,18.478,7.9366,0.19525,10.316,0.24962,97.323,3.92E+05
26.862,59.697,3.3588,4.8607,36.33,18.478,7.9362,0.19526,10.315,0.24963,97.322,3.94E+05
26.862,59.696,3.3586,4.8605,36.329,18.478,7.9358,0.19527,10.315,0.24965,97.322,3.95E+05
26.862,59.695,3.3584,4.8604,36.329,18.478,7.9355,0.19529,10.314,0.24967,97.321,3.96E+05
26.861,59.693,3.3583,4.8602,36.329,18.477,7.9351,0.1953,10.314,0.24969,97.321,3.97E+05
26.861,59.692,3.3581,4.86,36.328,18.477,7.9347,0.19531,10.313,0.24971,97.32,3.98E+05
26.861,59.691,3.3579,4.8599,36.328,18.477,7.9344,0.19533,10.313,0.24973,97.32,3.99E+05
26.86,59.69,3.3577,4.8597,36.328,18.477,7.934,0.19534,10.312,0.24975,97.319,4.00E+05
26.86,59.689,3.3575,4.8596,36.327,18.476,7.9336,0.19535,10.312,0.24977,97.319,4.01E+05
26.86,59.687,3.3574,4.8594,36.327,18.476,7.9333,0.19537,10.311,0.24979,97.318,4.02E+05
26.86,59.686,3.3572,4.8593,36.326,18.476,7.9329,0.19538,10.311,0.24981,97.318,4.04E+05
26.859,59.685,3.357,4.8591,36.326,18.475,7.9325,0.19539,10.31,0.24983,97.317,4.05E+05
26.859,59.683,3.3568,4.859,36.326,18.475,7.9322,0.19541,10.31,0.24985,97.317,4.06E+05
26.859,59.682,3.3566,4.8588,36.325,18.475,7.9318,0.19542,10.309,0.24987,97.316,4.07E+05
26.858,59.681,3.3565,4.8587,36.325,18.475,7.9314,0.19544,10.309,0.24989,97.316,4.08E+05
26.858,59.68,3.3563,4.8585,36.324,18.474,7.9311,0.19545,10.308,0.24991,97.315,4.09E+05
26.858,59.678,3.3561,4.8584,36.324,18.474,7.9307,0.19547,10.308,0.24993,97.315,4.11E+05
26.857,59.677,3.3559,4.8582,36.324,18.474,7.9303,0.19548,10.307,0.24995,97.314,4.12E+05
26.857,59.676,3.3558,4.8581,36.323,18.473,7.93,0.1955,10.307,0.24997,97.314,4.13E+05
26.857,59.674,3.3556,4.8579,36.323,18.473,7.9296,0.19551,10.306,0.24999,97.313,4.14E+05
26.856,59.673,3.3554,4.8578,36.323,18.473,7.9292,0.19553,10.306,0.25001,97.313,4.15E+05
26.856,59.671,3.3553,4.8577,36.322,18.473,7.9289,0.19554,10.305,0.25003,97.312,4.16E+05
26.856,59.67,3.3551,4.8575,36.322,18.472,7.9285,0.19556,10.305,0.25005,97.312,4.18E+05
26.855,59.669,3.3549,4.8574,36.321,18.472,7.9282,0.19557,10.304,0.25007,97.311,4.19E+05
26.855,59.667,3.3548,4.8572,36.321,18.472,7.9278,0.19559,10.304,0.25009,97.311,4.20E+05
26.855,59.666,3.3546,4.8571,36.321,18.471,7.9275,0.1956,10.303,0.25012,97.31,4.21E+05
26.854,59.664,3.3544,4.857,36.32,18.471,7.9271,0.19562,10.303,0.25014,97.31,4.22E+05
26.854,59.663,3.3543,4.8569,36.32,18.471,7.9268,0.19564,10.302,0.25016,97.309,4.23E+05
26.854,59.662,3.3541,4.8567,36.319,18.47,7.9264,0.19565,10.302,0.25018,97.309,4.25E+05
26.853,59.66,3.3539,4.8566,36.319,18.47,7.926,0.19567,10.301,0.2502,97.308,4.26E+05
26.853,59.659,3.3538,4.8565,36.319,18.47,7.9257,0.19568,10.301,0.25023,97.308,4.27E+05
26.853,59.657,3.3536,4.8563,36.318,18.469,7.9253,0.1957,10.3,0.25025,97.307,4.28E+05
26.852,59.656,3.3535,4.8562,36.318,18.469,7.925,0.19572,10.3,0.25027,97.307,4.29E+05
26.852,59.654,3.3533,4.8561,36.317,18.469,7.9246,0.19573,10.299,0.25029,97.306,4.30E+05
26.852,59.653,3.3532,4.856,36.317,18.468,7.9243,0.19575,10.299,0.25032,97.305,4.32E+05
26.851,59.651,3.353,4.8559,36.317,18.468,7.9239,0.19577,10.298,0.25034,97.305,4.33E+05
26.851,59.65,3.3528,4.8557,36.316,18.468,7.9236,0.19578,10.298,0.25036,97.304,4.34E+05
26.851,59.648,3.3527,4.8556,36.316,18.467,7.9232,0.1958,10.297,0.25039,97.304,4.35E+05
26.85,59.647,3.3525,4.8555,36.315,18.467,7.9229,0.19582,10.297,0.25041,97.303,4.36E+05
26.85,59.645,3.3524,4.8554,36.315,18.467,7.9226,0.19584,10.296,0.25043,97.303,4.37E+05
26.85,59.643,3.3522,4.8553,36.315,18.466,7.9222,0.19585,10.296,0.25046,97.302,4.39E+05
26.849,59.642,3.3521,4.8552,36.314,18.466,7.9219,0.19587,10.295,0.25048,97.302,4.40E+05
26.849,59.64,3.3519,4.8551,36.314,18.466,7.9215,0.19589,10.295,0.2505,97.301,4.41E+05
26.849,59.639,3.3518,4.8549,36.313,18.465,7.9212,0.19591,10.294,0.25053,97.3,4.42E+05
26.848,59.637,3.3516,4.8548,36.313,18.465,7.9208,0.19593,10.294,0.25055,97.3,4.43E+05
26.848,59.635,3.3515,4.8547,36.313,18.465,7.9205,0.19594,10.293,0.25058,97.299,4.45E+05
26.848,59.634,3.3513,4.8546,36.312,18.464,7.9202,0.19596,10.293,0.2506,97.299,4.46E+05
26.847,59.632,3.3512,4.8545,36.312,18.464,7.9198,0.19598,10.292,0.25062,97.298,4.47E+05
26.847,59.631,3.3511,4.8544,36.311,18.463,7.9195,0.196,10.292,0.25065,97.298,4.48E+05
26.847,59.629,3.3509,4.8543,36.311,18.463,7.9191,0.19602,10.291,0.25067,97.297,4.50E+05
26.846,59.627,3.3508,4.8542,36.311,18.463,7.9188,0.19604,10.291,0.2507,97.296,4.51E+05
26.846,59.626,3.3506,4.8541,36.31,18.462,7.9185,0.19606,10.29,0.25072,97.296,4.52E+05
26.845,59.624,3.3505,4.854,36.31,18.462,7.9181,0.19607,10.29,0.25075,97.295,4.53E+05
26.845,59.622,3.3504,4.8539,36.309,18.461,7.9178,0.19609,10.29,0.25077,97.295,4.55E+05
26.845,59.621,3.3502,4.8538,36.309,18.461,7.9175,0.19611,10.289,0.2508,97.294,4.56E+05
26.844,59.619,3.3501,4.8537,36.309,18.461,7.9171,0.19613,10.289,0.25082,97.293,4.57E+05
26.844,59.617,3.3499,4.8536,36.308,18.46,7.9168,0.19615,10.288,0.25085,97.293,4.58E+05
26.844,59.615,3.3498,4.8536,36.308,18.46,7.9165,0.19617,10.288,0.25087,97.292,4.59E+05
26.843,59.614,3.3497,4.8535,36.307,18.46,7.9161,0.19619,10.287,0.2509,97.292,4.61E+05
26.843,59.612,3.3495,4.8534,36.307,18.459,7.9158,0.19621,10.287,0.25093,97.291,4.62E+05
26.842,59.61,3.3494,4.8533,36.307,18.459,7.9155,0.19623,10.286,0.25095,97.29,4.63E+05
26.842,59.608,3.3493,4.8532,36.306,18.458,7.9152,0.19625,10.286,0.25098,97.29,4.64E+05
26.842,59.607,3.3491,4.8531,36.306,18.458,7.9148,0.19627,10.285,0.251,97.289,4.65E+05
26.841,59.605,3.349,4.853,36.305,18.457,7.9145,0.19629,10.285,0.25103,97.289,4.66E+05
26.841,59.603,3.3489,4.853,36.305,18.457,7.9142,0.19631,10.284,0.25106,97.288,4.68E+05
26.841,59.601,3.3488,4.8529,36.305,18.457,7.9138,0.19633,10.284,0.25108,97.287,4.69E+05
26.84,59.599,3.3486,4.8528,36.304,18.456,7.9135,0.19635,10.284,0.25111,97.287,4.70E+05
26.84,59.598,3.3485,4.8527,36.304,18.456,7.9132,0.19638,10.283,0.25114,97.286,4.71E+05
26.839,59.596,3.3484,4.8526,36.303,18.455,7.9129,0.1964,10.283,0.25116,97.286,4.72E+05
26.839,59.594,3.3483,4.8526,36.303,18.455,7.9126,0.19642,10.282,0.25119,97.285,4.73E+05
26.839,59.592,3.3481,4.8525,36.302,18.454,7.9122,0.19644,10.282,0.25122,97.284,4.74E+05
26.838,59.59,3.348,4.8524,36.302,18.454,7.9119,0.19646,10.281,0.25125,97.284,4.74E+05
26.838,59.588,3.3479,4.8523,36.302,18.454,7.9116,0.19648,10.281,0.25127,97.283,4.75E+05
26.838,59.586,3.3478,4.8523,36.301,18.453,7.9113,0.1965,10.28,0.2513,97.283,4.76E+05
26.837,59.584,3.3477,4.8522,36.301,18.453,7.911,0.19652,10.28,0.25133,97.282,4.77E+05
26.837,59.583,3.3475,4.8521,36.3,18.452,7.9106,0.19655,10.279,0.25136,97.281,4.78E+05
26.836,59.581,3.3474,4.8521,36.3,18.452,7.9103,0.19657,10.279,0.25139,97.281,4.79E+05
26.836,59.579,3.3473,4.852,36.3,18.451,7.91,0.19659,10.279,0.25141,97.28,4.79E+05
26.836,59.577,3.3472,4.8519,36.299,18.451,7.9097,0.19661,10.278,0.25144,97.279,4.80E+05
26.835,59.575,3.3471,4.8519,36.299,18.45,7.9094,0.19663,10.278,0.25147,97.279,4.81E+05
26.835,59.573,3.347,4.8518,36.298,18.45,7.9091,0.19666,10.277,0.2515,97.278,4.82E+05
26.834,59.571,3.3468,4.8518,36.298,18.45,7.9087,0.19668,10.277,0.25153,97.277,4.83E+05
26.834,59.569,3.3467,4.8517,36.298,18.449,7.9084,0.1967,10.276,0.25156,97.277,4.84E+05
26.834,59.567,3.3466,4.8516,36.297,18.449,7.9081,0.19672,10.276,0.25158,97.276,4.85E+05
26.833,59.565,3.3465,4.8516,36.297,18.448,7.9078,0.19675,10.276,0.25161,97.275,4.86E+05
26.833,59.563,3.3464,4.8515,36.296,18.448,7.9075,0.19677,10.275,0.25164,97.275,4.87E+05
26.832,59.561,3.3463,4.8515,36.296,18.447,7.9072,0.19679,10.275,0.25167,97.274,4.87E+05
